timestamp,roll,pitch,yaw
1528882113875199,1.11501,-1.45485,1.28436
1528882113893149,1.11696,-1.45375,1.28232
1528882113912086,1.1192,-1.45289,1.28051
1528882113938015,1.1193,-1.45278,1.28138
1528882113952975,1.11658,-1.45268,1.28429
1528882113972921,1.11287,-1.45259,1.28802
1528882113995869,1.11021,-1.45297,1.2915
1528882114025782,1.10937,-1.45307,1.29265
1528882114033760,1.10874,-1.45309,1.29374
1528882114077644,1.10883,-1.4534,1.29399
1528882114099584,1.10852,-1.45318,1.2938
1528882114122523,1.11008,-1.45349,1.29256
1528882114144462,1.10977,-1.45327,1.29237
1528882114171392,1.11134,-1.45359,1.29112
1528882114190340,1.1125,-1.45436,1.29111
1528882114205301,1.11678,-1.45396,1.2856
1528882114227242,1.123,-1.4551,1.28066
1528882114250181,1.12638,-1.45571,1.27757
1528882114265140,1.13058,-1.45604,1.27378
1528882114287082,1.13598,-1.45856,1.27321
1528882114310020,1.13885,-1.45949,1.27184
1528882114325000,1.14118,-1.46164,1.27235
1528882114331962,1.13253,-1.46452,1.28678
1528882114369874,1.11344,-1.46621,1.31071
1528882114407760,1.06813,-1.46904,1.35957
1528882114429701,1.03573,-1.4695,1.38971
1528882114467599,0.95846,-1.46022,1.46965
1528882114489542,0.93651,-1.44648,1.50355
1528882114527440,0.927685,-1.40442,1.53715
1528882114549382,0.930378,-1.37566,1.54129
1528882114564341,0.942939,-1.33919,1.53019
1528882114580298,0.950029,-1.29669,1.51881
1528882114602240,0.947743,-1.25071,1.51339
1528882114625179,0.946932,-1.19921,1.50728
1528882114640139,0.947991,-1.14262,1.50101
1528882114662079,0.950557,-1.08079,1.49522
1528882114685047,0.954358,-1.01247,1.48632
1528882114706990,0.954623,-0.939905,1.47642
1528882114729937,0.950831,-0.866333,1.46625
1528882114751840,0.944862,-0.789674,1.45563
1528882114767834,0.940978,-0.705983,1.44181
1528882114789981,0.941111,-0.618909,1.42477
1528882114812677,0.942269,-0.528332,1.40634
1528882114819659,0.937718,-0.431252,1.38845
1528882114842961,0.927298,-0.325705,1.36968
1528882114864889,0.916904,-0.21577,1.34849
1528882114880109,0.902471,-0.102308,1.32375
1528882114902786,0.880514,0.012353,1.29488
1528882114924729,0.849446,0.124659,1.26538
1528882114939688,0.808878,0.232833,1.23574
1528882114962869,0.758818,0.334559,1.20675
1528882114985072,0.705683,0.429028,1.17571
1528882115000388,0.654155,0.515193,1.13905
1528882115022572,0.609835,0.589997,1.10124
1528882115045513,0.570346,0.651131,1.06653
1528882115060488,0.53008,0.699262,1.0345
1528882115082475,0.490159,0.735982,1.00511
1528882115105594,0.455319,0.762321,0.975925
1528882115119378,0.423154,0.782951,0.947637
1528882115142317,0.395399,0.798777,0.925149
1528882115164706,0.369955,0.809699,0.907381
1528882115179689,0.348274,0.814927,0.890144
1528882115202618,0.336434,0.818025,0.874286
1528882115232509,0.329959,0.819286,0.862176
1528882115247484,0.325961,0.817376,0.852077
1528882115269426,0.324805,0.813735,0.844648
1528882115284385,0.324061,0.809692,0.836744
1528882115300344,0.322418,0.807296,0.829431
1528882115322285,0.320378,0.803849,0.824569
1528882115345223,0.320673,0.799152,0.821993
1528882115367164,0.323116,0.795111,0.81754
1528882115382177,0.327023,0.792811,0.815215
1528882115405118,0.32674,0.791161,0.816942
1528882115427006,0.319451,0.789853,0.818157
1528882115441967,0.310811,0.789075,0.814097
1528882115464957,0.309329,0.789025,0.811976
1528882115487848,0.311819,0.789072,0.815996
1528882115502813,0.307223,0.789647,0.818834
1528882115539758,0.300833,0.790932,0.819376
1528882115562695,0.298909,0.792924,0.81684
1528882115577654,0.302105,0.796297,0.815322
1528882115585650,0.297501,0.803209,0.810706
1528882115607852,0.288846,0.810131,0.805526
1528882115622987,0.280807,0.817723,0.797262
