timestamp,roll,pitch,yaw
1529286324843819,1.27956,-0.81071,-0.868449
1529286324866757,1.28853,-0.755513,-0.861641
1529286324889694,1.30421,-0.697944,-0.857137
1529286324903658,1.31933,-0.6387510000000001,-0.853684
1529286324926595,1.3335700000000001,-0.581141,-0.851764
1529286324949535,1.34995,-0.528879,-0.853759
1529286324964496,1.35994,-0.47946000000000005,-0.861192
1529286324986436,1.35994,-0.43294499999999997,-0.872144
1529286325009373,1.35293,-0.392918,-0.884654
1529286325024334,1.3413700000000002,-0.357245,-0.896725
1529286325046278,1.3302100000000001,-0.323621,-0.9074969999999999
1529286325069216,1.3263,-0.29336,-0.919581
1529286325083178,1.32625,-0.26368400000000003,-0.934414
1529286325107115,1.33317,-0.23610599999999998,-0.950842
1529286325129056,1.3541299999999998,-0.204146,-0.9669190000000001
1529286325143017,1.3876899999999999,-0.169593,-0.982843
1529286325166955,1.42495,-0.13305999999999998,-0.998014
1529286325188895,1.44492,-0.09423730000000001,-1.01232
1529286325203855,1.44878,-0.0547314,-1.02509
1529286325226794,1.44966,-0.016606299999999997,-1.03815
1529286325248736,1.44171,0.0216172,-1.05324
1529286325263695,1.34948,0.0497148,-1.06236
1529286325286633,1.32387,0.00930558,-1.0588
1529286325309573,1.3568,-0.031033799999999997,-1.0484200000000001
1529286325324533,1.35445,-0.022467599999999997,-1.0694299999999999
1529286325346475,1.391,-0.0293258,-1.0751700000000002
1529286325368593,1.41802,-0.0243225,-1.07892
1529286325383557,1.4265299999999999,-0.0187063,-1.0774
1529286325408489,1.4193,-0.0191491,-1.07197
1529286325429434,1.3893799999999998,-0.0172538,-1.06849
1529286325443398,1.36379,-0.0163292,-1.06481
1529286325466372,1.3645200000000002,-0.015386500000000001,-1.06185
1529286325489274,1.38095,-0.012742299999999998,-1.06093
1529286325503441,1.39866,-0.00948458,-1.0608799999999998
1529286325526560,1.4088,-0.00596777,-1.0594299999999999
1529286325549728,1.40714,-0.00414596,-1.05671
1529286325563876,1.3986299999999998,-0.00428368,-1.0528
1529286325587486,1.391,-0.0053415,-1.0475700000000001
1529286325609565,1.3874600000000001,-0.00602267,-1.04168
1529286325623349,1.38773,-0.00693827,-1.0361799999999999
1529286325646286,1.39127,-0.00852673,-1.03099
1529286325669415,1.3958700000000002,-0.010714,-1.02461
1529286325683573,1.39896,-0.013651499999999999,-1.0172700000000001
1529286325714488,1.39959,-0.0173892,-1.00924
1529286325729738,1.39934,-0.0209194,-1.00104
1529286325743578,1.40062,-0.023866599999999998,-0.9925639999999999
1529286325766772,1.40459,-0.0264135,-0.9833870000000001
1529286325788691,1.4105299999999998,-0.027944200000000002,-0.9737450000000001
1529286325803627,1.41574,-0.029388799999999996,-0.964586
1529286325826603,1.42034,-0.031187400000000004,-0.9552709999999999
1529286325848532,1.42555,-0.0327159,-0.9460040000000001
1529286325863465,1.43058,-0.0342791,-0.937054
1529286325886444,1.43488,-0.0362004,-0.929333
1529286325910372,1.43936,-0.038440800000000004,-0.9223540000000001
1529286325923305,1.44495,-0.0404912,-0.9160780000000001
1529286325946245,1.44986,-0.0424611,-0.911215
1529286325968603,1.4530399999999999,-0.044201,-0.907539
1529286325983569,1.4564700000000002,-0.0457502,-0.905056
1529286326006544,1.4599600000000001,-0.046952,-0.903041
1529286326029104,1.46295,-0.0482525,-0.9014260000000001
1529286326043069,1.46369,-0.049102,-0.9005340000000001
1529286326066010,1.46128,-0.050004,-0.9006069999999999
1529286326082229,1.45945,-0.051063199999999996,-0.9005549999999999
1529286326103213,1.46115,-0.05187719999999999,-0.9002450000000001
1529286326126114,1.46202,-0.05206619999999999,-0.8999229999999999
1529286326142111,1.46202,-0.0527961,-0.899133
1529286326163018,1.4620799999999998,-0.053805399999999996,-0.8977350000000001
1529286326186003,1.4622899999999999,-0.055783400000000004,-0.895647
1529286326202955,1.46185,-0.05964590000000001,-0.892808
1529286326223899,1.46201,-0.06660419999999999,-0.889091
1529286326245795,1.46256,-0.0770036,-0.884394
1529286326268758,1.46144,-0.0901299,-0.8776940000000001
1529286326283694,1.45783,-0.10596300000000002,-0.869899
1529286326305636,1.44676,-0.128921,-0.8631719999999999
1529286326328774,1.42997,-0.15868,-0.8589129999999999
1529286326344531,1.41425,-0.194687,-0.8583729999999999
1529286326365507,1.4008,-0.23274699999999998,-0.8607950000000001
1529286326388415,1.39144,-0.275014,-0.864557
1529286326404398,1.38611,-0.32263400000000003,-0.8681840000000001
1529286326426350,1.38446,-0.375262,-0.874697
1529286326448256,1.38462,-0.431079,-0.889126
1529286326465209,1.3847200000000002,-0.48693800000000004,-0.9126489999999999
1529286326486188,1.38737,-0.542948,-0.94121
1529286326509092,1.39364,-0.603238,-0.970532
1529286326525325,1.40119,-0.6679430000000001,-0.999936
1529286326546567,1.41104,-0.7310810000000001,-1.03267
1529286326568621,1.4256799999999998,-0.789316,-1.07067
1529286326584879,1.44244,-0.841714,-1.10829
1529286326606852,1.4601600000000001,-0.889754,-1.14123
1529286326629014,1.48017,-0.934184,-1.17029
1529286326644972,1.50214,-0.9749270000000001,-1.19739
1529286326665918,1.5248700000000002,-1.0128700000000002,-1.22221
1529286326688299,1.54701,-1.05026,-1.24411
