timestamp,roll,pitch,yaw
1528453106537510,-0.712558,-1.16436,2.39839
1528453106552469,-0.710122,-1.15585,2.4083099999999997
1528453106567429,-0.7041609999999999,-1.1437700000000002,2.41847
1528453106590369,-0.690595,-1.1304,2.42576
1528453106612309,-0.67904,-1.11374,2.4323799999999998
1528453106629265,-0.677074,-1.09005,2.44533
1528453106650208,-0.6794939999999999,-1.0556,2.46346
1528453106672149,-0.674521,-1.0107899999999999,2.48237
1528453106718027,-0.637772,-0.888711,2.51335
1528453106740966,-0.62322,-0.812951,2.53178
1528453106777893,-0.594892,-0.6279060000000001,2.57442
1528453106800807,-0.575217,-0.524659,2.59453
1528453106807837,-0.557453,-0.416824,2.6143
1528453106822752,-0.538742,-0.302749,2.63573
1528453106844688,-0.5146310000000001,-0.18473499999999998,2.65676
1528453106867631,-0.492079,-0.0672324,2.67673
1528453106897586,-0.471099,0.051262699999999994,2.69644
1528453106920513,-0.449229,0.170797,2.71692
1528453106927467,-0.42241899999999993,0.288698,2.73655
1528453106950407,-0.392633,0.400373,2.75458
1528453106972348,-0.359745,0.505746,2.76867
1528453106987309,-0.328477,0.6096590000000001,2.77685
1528453107010248,-0.308398,0.708384,2.77997
1528453107032188,-0.301234,0.798424,2.7760599999999998
1528453107055127,-0.310069,0.8789299999999999,2.76228
1528453107085047,-0.337084,0.9506469999999999,2.7319
1528453107100006,-0.37009000000000003,1.01431,2.6941900000000003
1528453107114997,-0.400899,1.06174,2.66058
1528453107137905,-0.432109,1.09255,2.62929
1528453107167858,-0.457505,1.11099,2.6023400000000003
1528453107212757,-0.472476,1.12684,2.5731
1528453107227664,-0.465904,1.1265,2.57464
1528453107249640,-0.45410100000000003,1.1231799999999998,2.58442
1528453107287561,-0.408771,1.11133,2.62647
1528453107294540,-0.37698899999999996,1.10189,2.6534400000000002
1528453107317425,-0.34968499999999997,1.08477,2.67745
1528453107355324,-0.308216,1.0138200000000002,2.69685
1528453107377265,-0.297914,0.963096,2.70357
1528453107400204,-0.291948,0.9199219999999999,2.7238700000000002
1528453107407187,-0.275895,0.8886930000000001,2.7536
1528453107430124,-0.29728899999999997,0.840091,2.75941
1528453107453204,-0.358822,0.786046,2.73664
1528453107468267,-0.393675,0.741168,2.71654
1528453107498221,-0.407568,0.695465,2.6886400000000004
1528453107528280,-0.41808100000000004,0.643894,2.66321
1528453107579721,-0.430055,0.57831,2.63803
1528453107618075,-0.43452399999999997,0.5862390000000001,2.6249700000000002
1528453107670429,-0.425543,0.607183,2.62201
1528453107693213,-0.430043,0.608433,2.62466
1528453107730568,-0.43385100000000004,0.605967,2.62012
1528453107752781,-0.43784399999999996,0.600581,2.6122400000000003
1528453107790414,-0.45216300000000004,0.574367,2.59091
1528453107805375,-0.46171,0.551363,2.5789999999999997
1528453107842899,-0.47411899999999996,0.519625,2.56471
1528453107857763,-0.49319700000000005,0.475714,2.54545
1528453107880732,-0.517447,0.420066,2.52259
1528453107903217,-0.5776979999999999,0.272539,2.4759900000000004
1528453107925462,-0.608825,0.182131,2.4553
1528453107948294,-0.638165,0.0808773,2.4371400000000003
1528453107963270,-0.668559,-0.03180209999999999,2.42205
1528453107985036,-0.698785,-0.153148,2.41129
1528453108008227,-0.717581,-0.27814099999999997,2.4077900000000003
1528453108022485,-0.72106,-0.402871,2.41073
1528453108045177,-0.718352,-0.533552,2.41552
1528453108068299,-0.7273890000000001,-0.6706479999999999,2.42428
1528453108083079,-0.746315,-0.799163,2.4376700000000002
1528453108105282,-0.760658,-0.912567,2.45697
1528453108128223,-0.752121,-1.0207600000000001,2.4696700000000003
1528453108150120,-0.730329,-1.12198,2.4809099999999997
1528453108165100,-0.7084020000000001,-1.2127,2.50044
1528453108187827,-0.710128,-1.29301,2.54508
1528453108203000,-0.9513719999999999,-1.31408,2.6017200000000003
1528453108225891,-0.9716110000000001,-1.33133,2.4746900000000003
1528453108247818,-1.0639299999999998,-1.30541,2.42853
1528453108262816,-1.13815,-1.28427,2.39289
