timestamp,x,y,z,w
1528875384345569,-0.388794,0.534485,-0.638306,-0.394775
1528875384369503,-0.389221,0.53479,-0.637695,-0.394897
1528875384390447,-0.389648,0.535156,-0.636963,-0.395081
1528875384405407,-0.389954,0.535583,-0.636292,-0.395325
1528875384428349,-0.390076,0.536011,-0.635742,-0.395508
1528875384454291,-0.39032,0.536255,-0.635132,-0.395813
1528875384467258,-0.390503,0.53656,-0.634644,-0.396179
1528875384527110,-0.390564,0.536865,-0.634094,-0.396484
1528875384534064,-0.390381,0.537231,-0.633728,-0.396729
1528875384541045,-0.389954,0.537842,-0.633606,-0.396606
1528875384580940,-0.389526,0.538391,-0.633667,-0.396179
1528875384592907,-0.389099,0.538696,-0.633972,-0.39563
1528875384607866,-0.388489,0.539063,-0.634338,-0.395142
1528875384637786,-0.387695,0.539795,-0.63446,-0.394775
1528875384660725,-0.386597,0.540466,-0.634888,-0.394226
1528875384675685,-0.385254,0.541382,-0.635864,-0.3927
1528875384697626,-0.38385,0.542419,-0.637573,-0.389832
1528875384720565,-0.381409,0.544067,-0.640442,-0.385193
1528875384735525,-0.377197,0.547119,-0.644348,-0.378601
1528875384765463,-0.370789,0.550903,-0.648987,-0.371399
1528875384810325,-0.346191,0.564331,-0.659058,-0.356934
1528875384833264,-0.329956,0.574829,-0.662842,-0.34845
1528875384848225,-0.310242,0.586182,-0.66748,-0.338562
1528875384863184,-0.287231,0.596924,-0.674072,-0.326843
1528875384870165,-0.26178,0.605713,-0.683533,-0.312195
1528875384893103,-0.234375,0.612732,-0.694641,-0.295044
1528875384908064,-0.204346,0.61908,-0.706665,-0.274963
1528875384931002,-0.170959,0.62616,-0.717529,-0.252808
1528875384952944,-0.135132,0.633728,-0.726624,-0.228271
1528875384997824,-0.098877,0.640015,-0.734619,-0.202271
1528875385012784,-0.0639038,0.64563,-0.740662,-0.174683
1528875385050684,0.0307007,0.64624,-0.756042,-0.0990601
1528875385072624,0.0582275,0.640625,-0.761414,-0.0803833
1528875385095563,0.0834961,0.632446,-0.767273,-0.0657959
1528875385110522,0.106262,0.625671,-0.770874,-0.0552979
1528875385133461,0.126648,0.62384,-0.769714,-0.0489502
1528875385155403,0.14325,0.626648,-0.764648,-0.0459595
1528875385170363,0.156738,0.632019,-0.757629,-0.0454102
1528875385193308,0.167847,0.636475,-0.751221,-0.0487061
1528875385215243,0.17688,0.641968,-0.743896,-0.0567627
1528875385230203,0.182556,0.648071,-0.736023,-0.0701294
1528875385253141,0.186707,0.651184,-0.730408,-0.0870361
1528875385275083,0.188965,0.651062,-0.727539,-0.105408
1528875385290043,0.188538,0.652771,-0.723938,-0.119263
1528875385312982,0.187439,0.659912,-0.716248,-0.128113
1528875385342939,0.186218,0.670837,-0.705322,-0.133606
1528875385357862,0.184631,0.676941,-0.699341,-0.136353
1528875385403110,0.181091,0.668335,-0.709412,-0.131165
1528875385425892,0.182434,0.662354,-0.716125,-0.123169
1528875385441116,0.186584,0.658203,-0.72052,-0.11322
1528875385463215,0.19519,0.653992,-0.724121,-0.0996094
1528875385493542,0.215332,0.646057,-0.72937,-0.0647583
1528875385515492,0.225708,0.64209,-0.731262,-0.045166
1528875385560530,0.2453,0.628845,-0.737793,-0.00762939
1528875385583495,0.251709,0.624512,-0.739258,0.0106812
1528875385612776,0.248779,0.628967,-0.735413,0.0411987
1528875385636059,0.245056,0.630615,-0.734497,0.052002
1528875385673298,0.232056,0.638184,-0.730469,0.0725098
1528875385696104,0.226379,0.645569,-0.725159,0.0784302
1528875385733158,0.224548,0.647034,-0.722778,0.0922852
1528875385755237,0.227966,0.64093,-0.726318,0.0981445
1528875385792832,0.238159,0.626282,-0.734009,0.110901
1528875385815614,0.243774,0.619263,-0.737549,0.114441
1528875385867792,0.253601,0.605164,-0.745117,0.11969
1528875385882801,0.256714,0.60199,-0.745789,0.124268
1528875385943445,0.257813,0.599609,-0.745667,0.133972
1528875385958257,0.255981,0.599182,-0.746033,0.137512
1528875385980200,0.252808,0.599121,-0.746643,0.140198
1528875385995299,0.249695,0.598328,-0.748047,0.141846
1528875386010721,0.246948,0.595825,-0.750916,0.141663
1528875386032697,0.243774,0.593506,-0.754456,0.138245
1528875386047659,0.240051,0.590942,-0.758789,0.131897
1528875386070598,0.235657,0.588562,-0.76355,0.122803
1528875386085559,0.230713,0.587097,-0.767944,0.111084
1528875386122963,0.224976,0.586792,-0.771973,0.0957642
1528875386153335,0.217529,0.587524,-0.775513,0.0776367
1528875386190191,0.178955,0.584045,-0.791504,0.0215454
1528875386213299,0.163025,0.583008,-0.795898,-0.00274658
1528875386228398,0.144958,0.583496,-0.798462,-0.0310669
1528875386250652,0.123901,0.582458,-0.801208,-0.0592651
1528875386272811,0.0999146,0.576721,-0.806335,-0.0853271
1528875386287818,0.0745239,0.56842,-0.81189,-0.110474
1528875386309977,0.0479736,0.563904,-0.81311,-0.136414
1528875386333118,0.022583,0.565552,-0.808411,-0.161621
1528875386348078,-0.00305176,0.567444,-0.802307,-0.185303
1528875386370048,-0.0291748,0.567078,-0.796997,-0.205994
1528875386400938,-0.0554199,0.566162,-0.79126,-0.224426
1528875386415897,-0.0806885,0.566956,-0.783508,-0.241211
1528875386452850,-0.135681,0.567322,-0.765564,-0.271423
1528875386467757,-0.164185,0.56488,-0.757385,-0.283569
1528875386490752,-0.192078,0.562134,-0.748657,-0.294312
1528875386512691,-0.217407,0.562317,-0.738098,-0.30304
1528875386527659,-0.241882,0.563232,-0.726318,-0.311096
1528875386557570,-0.26593,0.564209,-0.714111,-0.31781
1528875386587438,-0.290405,0.565186,-0.700928,-0.324036
1528875386610430,-0.315918,0.56427,-0.687866,-0.32959
1528875386625383,-0.342285,0.561096,-0.675537,-0.334229
1528875386640347,-0.366943,0.557556,-0.663391,-0.338318
1528875386663236,-0.386902,0.559387,-0.647644,-0.343506
1528875386678196,-0.365967,0.585022,-0.61676,-0.378723
1528875386700137,-0.335022,0.611633,-0.589966,-0.407043
1528875386723092,-0.32196,0.617615,-0.581726,-0.420166
1528875386746063,-0.311707,0.616272,-0.587646,-0.42157
1528875386775963,-0.315369,0.602966,-0.600525,-0.420044
1528875386790924,-0.331116,0.580444,-0.619629,-0.411743
1528875386806002,-0.345398,0.557251,-0.639526,-0.401489
1528875386835692,-0.3526,0.540039,-0.651794,-0.398987
1528875386857873,-0.349915,0.542419,-0.64917,-0.402405
1528875386888046,-0.350464,0.539551,-0.648682,-0.406677
1528875386911076,-0.35437,0.533936,-0.649963,-0.408569
1528875386932927,-0.358643,0.52887,-0.649963,-0.411438
1528875386948080,-0.361328,0.526306,-0.648071,-0.415283
