timestamp,x,y,z
1528451342019066,0.940918,0.241699,0.027832
1528451342047993,0.94043,0.241699,0.03125
1528451342064944,0.931152,0.233887,0.0317383
1528451342079903,0.925781,0.229004,0.0380859
1528451342100849,0.920898,0.226074,0.0302734
1528451342125791,0.930664,0.233398,0.0302734
1528451342175648,0.930176,0.237793,0.0302734
1528451342186619,0.935547,0.235352,0.0302734
1528451342205568,0.936523,0.233887,0.0336914
1528451342244464,0.945801,0.254395,0.0214844
1528451342258426,0.928711,0.276855,0.0283203
1528451342273386,0.92627,0.306641,0.0195313
1528451342297324,0.922852,0.300293,0.0141602
1528451342311287,0.920898,0.286133,0.0161133
1528451342333227,0.911133,0.276855,0.0180664
1528451342356165,0.904297,0.28418,0.0151367
1528451342371125,0.916504,0.276855,0.00683594
1528451342393067,0.930664,0.286621,0.00146484
1528451342416005,0.953613,0.291016,-0.0102539
1528451342437946,0.975586,0.298828,-0.00537109
1528451342461883,0.989258,0.28125,-0.00683594
1528451342483824,0.980469,0.240723,-0.00585938
1528451342514741,0.936523,0.202148,0.00634766
1528451342520726,0.918945,0.207031,-0.000976563
1528451342550645,0.904785,0.219238,-0.00341797
1528451342573584,0.907715,0.237793,-0.00439453
1528451342588545,0.916504,0.266113,-0.0136719
1528451342610486,0.922852,0.289551,-0.0205078
1528451342633424,0.92627,0.293945,-0.0185547
1528451342648385,0.924316,0.28125,-0.0170898
1528451342671323,0.919922,0.271973,-0.0151367
1528451342701243,0.918457,0.269531,-0.0239258
1528451342716202,0.913086,0.282227,-0.0253906
1528451342738145,0.920898,0.289063,-0.0180664
1528451342753104,0.928223,0.284668,-0.0126953
1528451342768064,0.923828,0.287109,-0.00341797
1528451342791004,0.920898,0.299316,-0.000488281
1528451342812944,0.921875,0.312012,-0.00683594
1528451342828901,0.920898,0.311035,-0.0102539
1528451342850843,0.92334,0.30957,0.000976563
1528451342873821,0.924316,0.311523,-0.00292969
1528451342888781,0.922852,0.307617,0
1528451342918664,0.936035,0.300293,0.00732422
1528451342940643,0.940918,0.314941,0.0214844
1528451342955565,0.946289,0.305664,0.0424805
1528451342970557,0.948242,0.289551,0.0600586
1528451342993591,0.959473,0.293457,0.0561523
1528451343015404,0.951172,0.306641,0.0493164
1528451343038342,0.942383,0.314453,0.0493164
1528451343060939,0.939453,0.302734,0.0488281
1528451343075899,0.931152,0.299316,0.0419922
1528451343090860,0.927246,0.295898,0.0317383
1528451343113799,0.914551,0.271973,0.0214844
1528451343128917,0.924805,0.237793,0.0112305
1528451343158817,0.946289,0.20459,-0.000488281
1528451343180633,0.95166,0.209961,-0.0107422
1528451343195919,0.958008,0.248535,-0.0185547
1528451343210890,0.939941,0.292969,-0.0161133
1528451343233988,0.919434,0.324707,-0.00927734
1528451343248194,0.905762,0.343262,-0.00537109
1528451343277951,0.893066,0.343262,-0.000488281
1528451343315882,0.882813,0.331055,-0.00537109
1528451343330843,0.893555,0.304688,-0.0170898
1528451343345937,0.907715,0.274902,-0.0288086
1528451343368939,0.932129,0.233398,-0.027832
1528451343391025,0.932129,0.217285,-0.00195313
1528451343413870,0.954102,0.239746,-0.00390625
1528451343428834,0.96875,0.270996,-0.00927734
1528451343450807,0.935059,0.306152,-0.0117188
1528451343473760,0.913574,0.309082,-0.0151367
1528451343488726,0.92627,0.306152,-0.0131836
1528451343510672,0.943359,0.309082,-0.019043
1528451343548513,0.926758,0.30127,-0.00585938
1528451343570509,0.925293,0.264648,0.00195313
1528451343593446,0.960449,0.268066,0.00341797
1528451343616388,0.95752,0.284668,-0.000488281
1528451343631364,0.956543,0.274902,0.0126953
1528451343653233,0.960449,0.258301,0.0249023
1528451343676172,0.971191,0.271973,0.0200195
1528451343691185,0.966797,0.293457,0.0175781
1528451343713101,0.950684,0.287598,0.0268555
1528451343736071,0.921875,0.251465,0.0327148
1528451343751112,0.900391,0.239258,0.0390625
1528451343781081,0.877441,0.255859,0.0307617
1528451343818210,0.862305,0.280273,0.0239258
1528451343833324,0.860352,0.307129,0.0195313
1528451343848326,0.877441,0.327637,0.0107422
1528451343863534,0.916992,0.314941,0.00927734
1528451343900621,0.941406,0.300293,0.0131836
1528451343923991,0.939941,0.289551,-0.00341797
1528451343953134,0.963379,0.17627,-0.00732422
1528451343976231,0.958496,0.14209,0.0209961
1528451344013138,0.953613,0.19043,0.0424805
1528451344036235,0.951172,0.222168,0.0458984
1528451344073532,0.939453,0.279297,0.012207
1528451344095775,0.935547,0.286621,0.0102539
1528451344133880,0.929199,0.249023,0.0249023
