timestamp,x,y,z,w
1529295098790662,-0.250183,0.626404,-0.104248,-0.730896
1529295098815599,-0.250488,0.626038,-0.104187,-0.731079
1529295098836541,-0.250793,0.624817,-0.10376,-0.732056
1529295098851502,-0.25238,0.622803,-0.101257,-0.733643
1529295098876432,-0.251953,0.62384,-0.0981445,-0.733276
1529295098896396,-0.239868,0.624084,-0.0940552,-0.737671
1529295098911341,-0.229736,0.617371,-0.0968628,-0.746155
1529295098959211,-0.235901,0.6073,-0.109985,-0.75061
1529295098962230,-0.25238,0.595764,-0.122192,-0.752625
1529295098981154,-0.270813,0.581604,-0.126343,-0.756592
1529295098994119,-0.283142,0.56604,-0.1203,-0.764832
1529295099011101,-0.288635,0.551208,-0.108093,-0.775391
1529295099036006,-0.291382,0.535889,-0.0933838,-0.786926
1529295099075913,-0.299194,0.518494,-0.0777588,-0.797302
1529295099085873,-0.312134,0.49939,-0.0606689,-0.805969
1529295099092854,-0.326782,0.479492,-0.0414429,-0.813416
1529295099114811,-0.341919,0.458008,-0.0181885,-0.820435
1529295099129755,-0.355591,0.434998,0.0112305,-0.827209
1529295099151722,-0.365845,0.411499,0.0453491,-0.833557
1529295099174638,-0.374756,0.386963,0.0800781,-0.838745
1529295099190594,-0.384949,0.36145,0.115112,-0.841431
1529295099212571,-0.393433,0.334778,0.15033,-0.842957
1529295099234476,-0.398804,0.307129,0.185181,-0.843994
1529295099256456,-0.401001,0.279846,0.218445,-0.844482
1529295099271427,-0.400757,0.25354,0.248535,-0.844604
1529295099294317,-0.398376,0.228821,0.274902,-0.844604
1529295099310274,-0.39386,0.20636,0.296936,-0.845093
1529295099331256,-0.387451,0.187805,0.312927,-0.846619
1529295099354155,-0.380432,0.175476,0.324158,-0.848206
1529295099370113,-0.374878,0.172241,0.332153,-0.848267
1529295099391059,-0.367981,0.172729,0.337646,-0.848999
1529295099414023,-0.360229,0.170288,0.342224,-0.850952
1529295099429953,-0.351624,0.165161,0.346863,-0.853699
1529295099450899,-0.345337,0.161255,0.350891,-0.855347
1529295099473836,-0.343628,0.158997,0.355225,-0.854675
1529295099489809,-0.344482,0.156555,0.360535,-0.852539
1529295099510738,-0.345886,0.153259,0.366211,-0.850159
