left variance of EMG1,left variance of EMG2,left variance of EMG3,left variance of EMG4,left variance of EMG5,left variance of EMG6,left variance of EMG7,left variance of EMG8,left Mav of EMG1,left Mav of EMG2,left Mav of EMG3,left Mav of EMG4,left Mav of EMG5,left Mav of EMG6,left Mav of EMG7,left Mav of EMG8,left Mean of EMG1,left Mean of EMG2,left Mean of EMG3,left Mean of EMG4,left Mean of EMG5,left Mean of EMG6,left Mean of EMG7,left Mean of EMG8,left Sd of EMG1,left Sd of EMG2,left Sd of EMG3,left Sd of EMG4,left Sd of EMG5,left Sd of EMG6,left Sd of EMG7,left Sd of EMG8,left Rms of EMG1,left Rms of EMG2,left Rms of EMG3,left Rms of EMG4,left Rms of EMG5,left Rms of EMG6,left Rms of EMG7,left Rms of EMG8,left MeanFreq of EMG1,left MeanFreq of EMG2,left MeanFreq of EMG3,left MeanFreq of EMG4,left MeanFreq of EMG5,left MeanFreq of EMG6,left MeanFreq of EMG7,left MeanFreq of EMG8,left MedianFreq of EMG1,left MedianFreq of EMG2,left MedianFreq of EMG3,left MedianFreq of EMG4,left MedianFreq of EMG5,left MedianFreq of EMG6,left MedianFreq of EMG7,left MedianFreq of EMG8,left Variance of ACC x,left Variance of ACC y,left Variance of ACC z,left Mav of ACC x,left Mav of ACC y,left Mav of ACC z,left Mean of ACC x,left Mean of ACC y,left Mean of ACC z,left Sd of ACC x,left Sd of ACC y,left Sd of ACC z,left Rms of ACC x,left Rms of ACC y,left Rms of ACC z,left Entropy of ACC x,left Entropy of ACC y,left Entropy of ACC z,left Kurtosis of ACC x,left Kurtosis of ACC y,left Kurtosis of ACC z,left Skewness of ACC x,left Skewness of ACC y,left Skewness of ACC z,left SMA of ACC,left Integration of ACC x,left Integration of ACC y,left Integration of ACC z,left Variance of Gyro x,left Variance of Gyro y,left Variance of Gyro z,left Mav of Gyro x,left Mav of Gyro y,left Mav of Gyro z,left Mean of Gyro x,left Mean of Gyro y,left Mean of Gyro z,left Sd of Gyro x,left Sd of Gyro y,left Sd of Gyro z,left Rms of Gyro x,left Rms of Gyro y,left Rms of Gyro z,left Entropy of Gyro x,left Entropy of Gyro y,left Entropy of Gyro z,left Kurtosis of Gyro x,left Kurtosis of Gyro y,left Kurtosis of Gyro z,left Skewness of Gyro x,left Skewness of Gyro y,left Skewness of Gyro z,left SMA of Gyro,left Integration of Gyro x,left Integration of Gyro y,left Integration of Gyro z,right variance of EMG1,right variance of EMG2,right variance of EMG3,right variance of EMG4,right variance of EMG5,right variance of EMG6,right variance of EMG7,right variance of EMG8,right Mav of EMG1,right Mav of EMG2,right Mav of EMG3,right Mav of EMG4,right Mav of EMG5,right Mav of EMG6,right Mav of EMG7,right Mav of EMG8,right Mean of EMG1,right Mean of EMG2,right Mean of EMG3,right Mean of EMG4,right Mean of EMG5,right Mean of EMG6,right Mean of EMG7,right Mean of EMG8,right Sd of EMG1,right Sd of EMG2,right Sd of EMG3,right Sd of EMG4,right Sd of EMG5,right Sd of EMG6,right Sd of EMG7,right Sd of EMG8,right Rms of EMG1,right Rms of EMG2,right Rms of EMG3,right Rms of EMG4,right Rms of EMG5,right Rms of EMG6,right Rms of EMG7,right Rms of EMG8,right MeanFreq of EMG1,right MeanFreq of EMG2,right MeanFreq of EMG3,right MeanFreq of EMG4,right MeanFreq of EMG5,right MeanFreq of EMG6,right MeanFreq of EMG7,right MeanFreq of EMG8,right MedianFreq of EMG1,right MedianFreq of EMG2,right MedianFreq of EMG3,right MedianFreq of EMG4,right MedianFreq of EMG5,right MedianFreq of EMG6,right MedianFreq of EMG7,right MedianFreq of EMG8,right Variance of ACC x,right Variance of ACC y,right Variance of ACC z,right Mav of ACC x,right Mav of ACC y,right Mav of ACC z,right Mean of ACC x,right Mean of ACC y,right Mean of ACC z,right Sd of ACC x,right Sd of ACC y,right Sd of ACC z,right Rms of ACC x,right Rms of ACC y,right Rms of ACC z,right Entropy of ACC x,right Entropy of ACC y,right Entropy of ACC z,right Kurtosis of ACC x,right Kurtosis of ACC y,right Kurtosis of ACC z,right Skewness of ACC x,right Skewness of ACC y,right Skewness of ACC z,right SMA of ACC,right Integration of ACC x,right Integration of ACC y,right Integration of ACC z,right Variance of Gyro x,right Variance of Gyro y,right Variance of Gyro z,right Mav of Gyro x,right Mav of Gyro y,right Mav of Gyro z,right Mean of Gyro x,right Mean of Gyro y,right Mean of Gyro z,right Sd of Gyro x,right Sd of Gyro y,right Sd of Gyro z,right Rms of Gyro x,right Rms of Gyro y,right Rms of Gyro z,right Entropy of Gyro x,right Entropy of Gyro y,right Entropy of Gyro z,right Kurtosis of Gyro x,right Kurtosis of Gyro y,right Kurtosis of Gyro z,right Skewness of Gyro x,right Skewness of Gyro y,right Skewness of Gyro z,right SMA of Gyro,right Integration of Gyro x,right Integration of Gyro y,right Integration of Gyro z
0.030627682041525762,0.03264248218434754,0.07714815817807189,0.05128607413881848,0.09938845666268659,0.07955527171721741,0.15218463514756708,0.1300786999112302,0.20732660055823404,0.1698572148548952,0.21993979931431834,0.19272863959396586,0.21243566032292419,0.1988330613602781,0.30822961602499943,0.26867659643219316,0.6381152236005122,0.6202918986801088,0.8939702473412303,0.7217366708275268,0.8286630061160488,0.7775928719983635,0.8450183723156273,0.7202535462315054,0.062371665170342094,0.06507615954279633,0.1424854212661564,0.10134478539775503,0.17711565606030769,0.1497573468436589,0.2556454277142038,0.22111295670082007,0.584494864094724,0.5824437905046054,0.8740102962859572,0.6842501915724837,0.8128064503250209,0.7264224205100467,0.7907262258438089,0.6986090584110529,0.9999999999712935,0.9999999999804021,0.9999999999778483,0.9999999999945457,0.999999999977212,0.9999999999842503,0.9999999999962713,0.9999999999907322,0.32618416009803597,0.2843116013972069,0.5703543123435166,0.3681282715731675,0.4177945917512717,0.43568995828362833,0.4679926082425251,0.4107257953397354,0.07901757630088795,0.08276440095900825,0.20797300456382323,0.1759375431023026,0.08527898600800267,0.1659800812682316,0.3982449082712735,0.29147364196289977,0.23320056828470653,0.1720653459679065,0.1803192182093725,0.36098281933080584,0.35441610722029715,0.2629766070744878,0.27228185433249497,0.8499621167128008,0.816762490929967,0.8073482623677278,0.06416288812306364,0.18733524765964935,0.10065985355441015,0.6946963615146087,0.6634501047191356,0.49003530697394887,0.2082997353864598,0.39175104239564695,0.24342388581680346,0.247774671386648,0.23176103952415247,0.15790906773908706,0.10881586275820072,0.1924974520973814,0.06342762274978285,0.06559939231691254,0.8696230683412165,0.30187193626700315,0.10883156856440004,0.39569126872210286,0.26630136639317137,0.24087690195044362,0.8757303148763392,0.24567784446164417,0.12161146430980993,0.8278134911103265,0.8278043477418875,0.669703248057796,0.07816262408385004,0.15071368954439357,0.11524456670198058,0.2944502416031169,0.8439440649663352,0.7001594797585975,0.431597952986363,0.6373064227853276,0.2512262257175359,0.08018288820621486,0.37875933711612847,0.22172298566619872,0.3085118286044036,0.25786697598841046,0.33559751323167325,0.4664781817197939,0.23750635823274674,0.07285992218887827,0.5353530375882827,0.29281462898460925,0.2936424495533334,0.3599265656790938,0.2837944066252072,0.5578862577316562,0.31960988551002906,0.1445647586895183,0.5518335875871108,0.4005173414153746,0.519246309187822,0.5282746992059508,0.36867736591822836,0.5819137001811387,0.2846755017185112,0.16370688128075364,0.5002466366947584,0.32911106824517317,0.41725665916102084,0.3629411753311089,0.4595740918960608,0.5801943775185787,0.35533154995699023,0.12965563910396308,0.5799084136061473,0.4042381139811931,0.5146604812982659,0.48692344012397115,0.37794069990838547,0.6301795794859618,0.3336116854031104,0.11803587487326593,0.9999999999943129,0.9999999999779945,0.9999999999893135,0.9999999999692551,0.9999999999700656,0.9999999999823027,0.9999999999952518,0.9999999999965952,0.3182752033624893,0.2132492395613849,0.3405764966746355,0.29882354952683177,0.19581008396458816,0.3871637633189602,0.15502890021098661,0.046411773217768196,0.7493277178082007,0.31816546000502055,0.39194808472723774,0.3899229631255309,0.3174943479699336,0.3360869161729165,0.4010200629688559,0.588978512030577,0.784654890902728,0.833143108029111,0.46856324285747114,0.5517634523620316,0.4913919154098565,0.5991139394271108,0.7851421354491872,0.7028561756716687,0.7954905325236572,0.8022038542993097,0.022790832167943913,0.028853169203262915,0.023020955218170946,0.44041220679230664,0.5270113669948061,0.16249230303150705,0.6707410500558683,0.4316414598886741,0.5076770452614993,0.5157925380092468,0.2932255031950359,0.5179125986841007,0.14325708638329765,0.38730497974154227,0.17582126355032462,0.16104110634331173,0.5948555546243597,0.77212775925086,0.6421268777852421,0.4415804788336227,0.629665644359625,0.29025117375118387,0.580650299106799,0.788182891351213,0.6553687311647584,0.8340401530072461,0.8080538736627745,0.8359805975038286,0.05133392040663346,0.06781236022279374,0.02003254993592812,0.31566066272242865,0.49661058024142857,0.39436688141748266,0.3151063168996177,0.4118066343188184,0.49464937994801483,0.4632634817521442
