timestamp,x,y,z,w
1528185917256889,0.633362,0.0485229,0.70813,-0.308228
1528185917271838,0.633362,0.0485229,0.70813,-0.308228
1528185917293773,0.633362,0.0484619,0.708069,-0.308289
1528185917308732,0.633362,0.0484619,0.708069,-0.308289
1528185917332669,0.633362,0.0484009,0.708069,-0.308289
1528185917353614,0.633301,0.0483398,0.70813,-0.308289
1528185917409464,0.633118,0.0485229,0.708252,-0.308472
1528185917411459,0.632813,0.0487671,0.708374,-0.308716
1528185917415448,0.632202,0.0493774,0.70874,-0.30896
1528185917429411,0.631714,0.0498047,0.708923,-0.309509
1528185917453347,0.631287,0.0501099,0.708923,-0.310364
1528185917466311,0.630371,0.0508423,0.709045,-0.311707
1528185917489251,0.629211,0.052124,0.709412,-0.31311
1528185917518173,0.628113,0.0531616,0.709717,-0.314453
1528185917531138,0.626831,0.0535278,0.710266,-0.315735
1528185917549089,0.624756,0.0525513,0.711121,-0.318054
1528185917572029,0.622192,0.0484619,0.712097,-0.321533
1528185917585991,0.618408,0.0418091,0.713318,-0.326904
1528185917607932,0.614319,0.0307007,0.714844,-0.332642
1528185917630873,0.611816,0.0090332,0.716003,-0.335938
1528185917645833,0.611755,-0.0235596,0.714661,-0.338196
1528185917668771,0.610535,-0.0580444,0.71106,-0.343872
1528185917690714,0.605164,-0.0894165,0.7052,-0.358459
1528185917705673,0.595276,-0.116699,0.697998,-0.380432
1528185917731603,0.581787,-0.142761,0.689392,-0.407166
1528185917750552,0.56604,-0.170227,0.678589,-0.436035
1528185917765514,0.548035,-0.200439,0.665222,-0.465759
1528185917788451,0.528198,-0.232666,0.648804,-0.49585
1528185917811391,0.506348,-0.265625,0.629639,-0.52594
1528185917826349,0.481628,-0.297363,0.60791,-0.556824
1528185917848292,0.453369,-0.325928,0.58429,-0.588867
1528185917871230,0.422058,-0.352478,0.559021,-0.620605
1528185917886188,0.388306,-0.376831,0.532532,-0.650879
1528185917908130,0.353333,-0.398865,0.505432,-0.67865
1528185917931070,0.319092,-0.419067,0.477417,-0.703308
