timestamp,x,y,z
1528882421783235,1.00439,-0.137695,0.29492199999999996
1528882421799156,1.0752,-0.348145,0.370605
1528882421822094,1.1025399999999999,-0.48681599999999997,0.378906
1528882421827105,1.1245100000000001,-0.543457,0.40820300000000004
1528882421850035,1.09375,-0.567871,0.44873
1528882421871959,1.05859,-0.622559,0.5375979999999999
1528882421886919,1.03809,-0.705078,0.6000979999999999
1528882421909857,0.9995120000000001,-0.780273,0.612793
1528882421931798,0.9306639999999999,-0.810547,0.651367
1528882421946797,0.807129,-0.8408200000000001,0.658203
1528882421969712,0.6206050000000001,-0.8662110000000001,0.6889649999999999
1528882421991675,0.43994099999999997,-0.817871,0.6811520000000001
1528882422007596,0.253418,-0.8369139999999999,0.705566
1528882422029854,0.08300779999999999,-0.813477,0.671875
1528882422052067,-0.0356445,-0.8217770000000001,0.647949
1528882422067036,-0.0942383,-0.748047,0.6367189999999999
1528882422089938,-0.0854492,-0.6733399999999999,0.583496
1528882422111906,-0.0898438,-0.6000979999999999,0.570801
1528882422126867,-0.22412100000000001,-0.515625,0.522461
1528882422152772,-0.397949,-0.42871099999999995,0.50293
1528882422180732,-0.328125,-0.37011700000000003,0.43603500000000006
1528882422186684,-0.34668000000000004,-0.354004,0.42822299999999996
1528882422209651,-0.486328,-0.26709,0.40136700000000003
1528882422232587,-0.5766600000000001,-0.17968800000000001,0.401855
1528882422247566,-0.592773,-0.214844,0.32617199999999996
1528882422272451,-0.591797,-0.14502,0.265137
1528882422291752,-0.56543,-0.07714839999999999,0.35498
1528882422306677,-0.555664,-0.15673800000000002,0.38623
1528882422329658,-0.687988,-0.17040999999999998,0.412109
1528882422352625,-0.725586,-0.186523,0.48779300000000003
1528882422370578,-0.678711,-0.134766,0.602539
1528882422389531,-0.45410200000000006,-0.102051,0.8183590000000001
1528882422429933,-0.539063,-1.17773,0.253418
1528882422432679,-0.21581999999999998,-1.97217,0.733887
1528882422457860,-0.0727539,-2.00732,0.9189450000000001
1528882422472914,-1.1450200000000001,-0.986816,0.745117
1528882422490036,-1.6377,-0.367188,0.6577149999999999
1528882422517076,-1.07861,-0.374023,0.7094729999999999
1528882422532004,-0.743164,-0.518555,0.708008
1528882422548526,-0.5825199999999999,-0.580566,0.666992
1528882422570191,-0.46777299999999994,-0.5092770000000001,0.624023
1528882422592457,-0.382813,-0.407227,0.44433599999999995
1528882422610352,-0.36132800000000004,-0.18457,0.34179699999999996
1528882422629338,-0.343262,-0.151855,0.255859
1528882422652239,-0.37793000000000004,-0.0844727,0.322266
1528882422670195,-0.42675799999999997,-0.0219727,0.42089799999999994
1528882422690139,-0.45458999999999994,0.0214844,0.573242
1528882422715073,-0.427734,-0.219727,0.716797
1528882422738081,-0.524414,-0.616211,0.9121090000000001
1528882422750033,-0.898438,-0.6000979999999999,0.337891
1528882422771974,-0.623047,-1.12354,0.627441
1528882422797906,-0.31005900000000003,-1.5542,0.621582
1528882422809866,-0.562988,-1.38965,0.8623049999999999
1528882422831812,-0.995117,-0.817871,0.765137
1528882422857691,-1.0083,-0.416016,0.710449
1528882422869659,-0.758789,-0.48779300000000003,0.694824
1528882422892657,-0.6450199999999999,-0.687012,0.656738
1528882422910853,-0.5820310000000001,-0.6914060000000001,0.628418
1528882422930044,-0.45654300000000003,-0.6137699999999999,0.583496
1528882422952169,-0.355957,-0.59668,0.5527340000000001
1528882422969983,-0.397949,-0.604492,0.547363
1528882422991029,-0.47558599999999995,-0.585938,0.562988
1528882423015168,-0.490234,-0.5737300000000001,0.59082
1528882423030434,-0.496094,-0.588867,0.6049800000000001
1528882423050409,-0.5117189999999999,-0.575684,0.601074
1528882423072894,-0.5170899999999999,-0.527832,0.6079100000000001
1528882423090883,-0.49121099999999995,-0.5,0.6049800000000001
1528882423110141,-0.395996,-0.55957,0.633789
1528882423134846,-0.317871,-0.620117,0.611328
1528882423150094,-0.265625,-0.610352,0.6157229999999999
1528882423171148,-0.275879,-0.592773,0.601074
1528882423192380,-0.308105,-0.5566409999999999,0.576172
1528882423209947,-0.274414,-0.553711,0.5874020000000001
1528882423230968,-0.153809,-0.595703,0.621582
1528882423252450,-0.0532227,-0.638672,0.687012
1528882423270373,-0.047363300000000004,-0.708496,0.715332
1528882423292317,-0.15625,-0.7871090000000001,0.652832
1528882423319243,-0.20751999999999998,-0.763184,0.637695
1528882423330213,-0.08154299999999999,-0.748047,0.6503909999999999
1528882423352155,0.0708008,-0.830566,0.726074
1528882423380437,0.130859,-0.8374020000000001,0.766602
1528882423390064,0.14843800000000001,-0.7402340000000001,0.726563
1528882423411196,0.29834,-0.6367189999999999,0.6889649999999999
1528882423431942,0.578613,-0.591309,0.669922
1528882423454908,0.703125,-0.7514649999999999,0.710938
1528882423471882,0.611816,-0.77832,0.7382810000000001
1528882423493586,0.633301,-0.5214840000000001,0.653809
1528882423509278,0.8686520000000001,-0.36181599999999997,0.533691
1528882423532225,1.06592,-0.365723,0.513184
1528882423553162,1.12988,-0.371582,0.451172
1528882423569119,1.07813,-0.32617199999999996,0.44628900000000005
1528882423591654,1.02539,-0.30956999999999996,0.427734
1528882423613683,1.02441,-0.313477,0.359375
1528882423629088,1.01758,-0.205566,0.368164
1528882423651776,1.0200200000000001,-0.12353499999999999,0.318848
1528882423673121,0.9931639999999999,-0.111328,0.33056599999999997
1528882423689347,0.9848629999999999,-0.09716799999999999,0.282715
1528882423712464,0.9824219999999999,-0.08398439999999999,0.26074200000000003
